fecha,producto,unidad_medida,equiv_kg,precio_hoy
2025-05-27,CHOCLO TIPO CUSCO,CIENTO,42.0,87.5
2025-05-27,COL CHINA/LONGAPA,DOCENA,12.0,77.5
2025-05-27,COL CORAZON,DOCENA,35.0,42.0
2025-05-27,COLIFLOR,DOCENA,35.0,33.0
2025-05-27,CULANTRO,ATADO,1.5,4.38
2025-05-27,ESPARRAGO,PAQUETE,0.5,3.75
2025-05-27,ESPINACA,KILOGRAMO,1.0,3.63
2025-05-27,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2025-05-27,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.7
2025-05-27,HABA VERDE SERRANA,KILOGRAMO,1.0,1.2
2025-05-27,HIERBA BUENA,ATADO,0.85,1.2
2025-05-27,HOLANTAU/ORGANICA,KILOGRAMO,1.0,5.88
2025-05-27,HUACATAY,ATADO,1.0,3.38
2025-05-27,KION,KILOGRAMO,1.0,4.5
2025-05-27,LECHUGA AMERICANA,DOCENA,6.0,9.25
2025-05-27,LECHUGA CRIOLLA SEDA,DOCENA,3.0,9.25
2025-05-27,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,6.5
2025-05-27,LIMON SUTIL BOLSA,BOLSA,45.0,46.25
2025-05-27,LIMON SUTIL CAJON,CAJON,23.0,25.75
2025-05-27,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,10.5
2025-05-27,MAIZ MORADO,KILOGRAMO,1.0,3.43
2025-05-27,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,2.65
2025-05-27,MARACUYA,KILOGRAMO,1.0,2.08
2025-05-27,NABO,ATADO,1.0,2.63
2025-05-27,OLLUCO LARGO,KILOGRAMO,1.0,1.28
2025-05-27,PACCHOY,DOCENA,6.0,35.0
2025-05-27,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,2.3
2025-05-27,PAPA AMARILLA,KILOGRAMO,1.0,2.73
2025-05-27,PAPA BLANCA,KILOGRAMO,1.0,1.0
2025-05-27,PAPA CANCHAN 2,KILOGRAMO,1.0,1.41
2025-05-27,PAPA COLOR,KILOGRAMO,1.0,1.52
2025-05-27,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.9
2025-05-27,PAPA HUAYRO,KILOGRAMO,1.0,1.88
2025-05-27,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.05
2025-05-27,PAPA PERUANITA,KILOGRAMO,1.0,1.88
2025-05-27,PAPA UNICA 2,KILOGRAMO,1.0,1.61
2025-05-27,PAPA YUNGAY 1,KILOGRAMO,1.0,1.0
2025-05-27,PEPINILLO,DOCENA,6.0,6.25
2025-05-27,PEREJIL,ATADO,1.0,2.2
2025-05-27,PIMIENTO MORRON,CAJON,18.0,67.5
2025-05-27,PORO,ATADO,2.6,5.5
2025-05-27,RABANITO,ATADO,0.75,3.25
2025-05-27,TOMATE,CAJON CHICO,27.0,53.75
2025-05-27,VAINITA AMERICANA,KILOGRAMO,1.0,2.3
2025-05-27,YUCA AMARILLA,KILOGRAMO,1.0,2.15
2025-05-27,ZAPALLO MACRE,KILOGRAMO,1.0,1.25
2025-05-27,ZANAHORIA,SACO CHICO,65.0,83.75
2025-05-27,ZAPALLO ITALIANO,DOCENA,12.0,26.5
2025-05-27,ZAPALLO LOCHE,UNIDAD,1.5,12.25
2025-05-28,ACELGA,ATADO,1.0,3.75
2025-05-28,AJI AMARILLO SECO,KILOGRAMO,1.0,15.63
2025-05-28,AJI ESCABECHE,KILOGRAMO,1.0,2.08
2025-05-28,AJI MONTAÑA,KILOGRAMO,1.0,4.25
2025-05-28,AJI PANCA,KILOGRAMO,1.0,15.75
2025-05-28,AJI PAPRIKA,KILOGRAMO,1.0,14.41
2025-05-28,AJI ROCOTO,CAJON,18.0,63.75
2025-05-28,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,8.63
2025-05-28,AJO MORADO,KILOGRAMO,1.0,10.63
2025-05-28,ALBAHACA,ATADO,0.65,2.7
2025-05-28,ALCACHOFA,DOCENA,4.0,20.25
2025-05-28,APIO,ATADO,3.0,13.5
2025-05-28,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,8.33
2025-05-28,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,6.7
2025-05-28,BERENJENA,DOCENA,2.5,9.75
2025-05-28,BETERRAGA,ATADO,0.75,1.33
2025-05-28,BROCOLI,KILOGRAMO,1.0,2.38
2025-05-28,CAIGUA (SELVA),CAJON,12.0,37.5
2025-05-28,CAMOTE AMARILLO,KILOGRAMO,1.0,1.1
2025-05-28,CAMOTE MORADO,KILOGRAMO,1.0,2.38
2025-05-28,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,1.73
2025-05-28,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,1.0
2025-05-28,CEBOLLA CHINA,ATADO GRANDE,1.0,2.0
2025-05-28,CHOCLO TIPO CUSCO,CIENTO,42.0,87.5
2025-05-28,COL CHINA/LONGAPA,DOCENA,12.0,77.5
2025-05-28,COL CORAZON,DOCENA,35.0,38.75
2025-05-28,COLIFLOR,DOCENA,35.0,32.0
2025-05-28,CULANTRO,ATADO,1.5,4.38
2025-05-28,ESPARRAGO,PAQUETE,0.5,3.75
2025-05-28,ESPINACA,KILOGRAMO,1.0,3.38
2025-05-28,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2025-05-28,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.7
2025-05-28,HABA VERDE SERRANA,KILOGRAMO,1.0,1.5
2025-05-28,HIERBA BUENA,ATADO,0.85,1.25
2025-05-28,HOLANTAU/ORGANICA,KILOGRAMO,1.0,5.88
2025-05-28,HUACATAY,ATADO,1.0,3.63
2025-05-28,KION,KILOGRAMO,1.0,4.5
2025-05-28,LECHUGA AMERICANA,DOCENA,6.0,9.0
2025-05-28,LECHUGA CRIOLLA SEDA,DOCENA,3.0,8.5
2025-05-28,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,6.0
2025-05-28,LIMON SUTIL BOLSA,BOLSA,45.0,46.25
2025-05-28,LIMON SUTIL CAJON,CAJON,23.0,25.75
2025-05-28,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,10.75
2025-05-28,MAIZ MORADO,KILOGRAMO,1.0,3.38
2025-05-28,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,2.73
2025-05-28,MARACUYA,KILOGRAMO,1.0,2.25
2025-05-28,NABO,ATADO,1.0,2.75
2025-05-28,OLLUCO LARGO,KILOGRAMO,1.0,1.3
2025-05-28,PACCHOY,DOCENA,6.0,33.75
2025-05-28,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,2.4
2025-05-28,PAPA AMARILLA,KILOGRAMO,1.0,2.63
2025-05-28,PAPA BLANCA,KILOGRAMO,1.0,0.94
2025-05-28,PAPA CANCHAN 2,KILOGRAMO,1.0,1.18
2025-05-28,PAPA COLOR,KILOGRAMO,1.0,1.4
2025-05-28,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.73
2025-05-28,PAPA HUAYRO,KILOGRAMO,1.0,1.58
2025-05-28,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.03
2025-05-28,PAPA PERUANITA,KILOGRAMO,1.0,1.88
2025-05-28,PAPA UNICA 2,KILOGRAMO,1.0,1.61
2025-05-28,PAPA YUNGAY 1,KILOGRAMO,1.0,0.94
2025-05-28,PEPINILLO,DOCENA,6.0,6.5
2025-05-28,PEREJIL,ATADO,1.0,2.13
2025-05-28,PIMIENTO MORRON,CAJON,18.0,75.0
2025-05-28,PORO,ATADO,2.6,4.63
2025-05-28,RABANITO,ATADO,0.75,3.38
2025-05-28,TOMATE,CAJON CHICO,27.0,46.25
2025-05-28,VAINITA AMERICANA,KILOGRAMO,1.0,2.0
2025-05-28,YUCA AMARILLA,KILOGRAMO,1.0,2.1
2025-05-28,ZAPALLO MACRE,KILOGRAMO,1.0,1.25
2025-05-28,ZANAHORIA,SACO CHICO,65.0,80.0
2025-05-28,ZAPALLO ITALIANO,DOCENA,12.0,26.0
2025-05-28,ZAPALLO LOCHE,UNIDAD,1.5,12.25
2025-05-29,ACELGA,ATADO,1.0,3.7
2025-05-29,AJI AMARILLO SECO,KILOGRAMO,1.0,15.63
2025-05-29,AJI ESCABECHE,KILOGRAMO,1.0,2.03
2025-05-29,AJI MONTAÑA,KILOGRAMO,1.0,4.38
2025-05-29,AJI PANCA,KILOGRAMO,1.0,15.75
2025-05-29,AJI PAPRIKA,KILOGRAMO,1.0,14.5
2025-05-29,AJI ROCOTO,CAJON,18.0,65.0
2025-05-29,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,8.38
2025-05-29,AJO MORADO,KILOGRAMO,1.0,10.38
2025-05-29,ALBAHACA,ATADO,0.65,2.75
2025-05-29,ALCACHOFA,DOCENA,4.0,20.25
2025-05-29,APIO,ATADO,3.0,14.25
2025-05-29,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,8.2
2025-05-29,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,6.7
2025-05-29,BERENJENA,DOCENA,2.5,9.75
2025-05-29,BETERRAGA,ATADO,0.75,1.7
2025-05-29,BROCOLI,KILOGRAMO,1.0,2.38
2025-05-29,CAIGUA (SELVA),CAJON,12.0,36.5
2025-05-29,CAMOTE AMARILLO,KILOGRAMO,1.0,1.08
2025-05-29,CAMOTE MORADO,KILOGRAMO,1.0,2.48
2025-05-29,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,1.78
2025-05-29,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,0.95
2025-05-29,CEBOLLA CHINA,ATADO GRANDE,1.0,2.13
2025-05-29,CHOCLO TIPO CUSCO,CIENTO,42.0,85.0
2025-05-29,COL CHINA/LONGAPA,DOCENA,12.0,74.5
2025-05-29,COL CORAZON,DOCENA,35.0,38.25
2025-05-29,COLIFLOR,DOCENA,35.0,32.0
2025-05-29,CULANTRO,ATADO,1.5,4.5
2025-05-29,ESPARRAGO,PAQUETE,0.5,3.75
2025-05-29,ESPINACA,KILOGRAMO,1.0,3.63
2025-05-29,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2025-05-29,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.75
2025-05-29,HABA VERDE SERRANA,KILOGRAMO,1.0,1.45
2025-05-29,HIERBA BUENA,ATADO,0.85,1.25
2025-05-29,HOLANTAU/ORGANICA,KILOGRAMO,1.0,5.75
2025-05-29,HUACATAY,ATADO,1.0,4.25
2025-05-29,KION,KILOGRAMO,1.0,4.5
2025-05-29,LECHUGA AMERICANA,DOCENA,6.0,9.25
2025-05-29,LECHUGA CRIOLLA SEDA,DOCENA,3.0,8.0
2025-05-29,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,5.75
2025-05-29,LIMON SUTIL BOLSA,BOLSA,45.0,47.5
2025-05-29,LIMON SUTIL CAJON,CAJON,23.0,26.25
2025-05-29,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,11.25
2025-05-29,MAIZ MORADO,KILOGRAMO,1.0,3.43
2025-05-29,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,2.73
2025-05-29,MARACUYA,KILOGRAMO,1.0,2.25
2025-05-29,NABO,ATADO,1.0,2.83
2025-05-29,OLLUCO LARGO,KILOGRAMO,1.0,1.25
2025-05-29,PACCHOY,DOCENA,6.0,33.75
2025-05-29,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,2.5
2025-05-29,PAPA AMARILLA,KILOGRAMO,1.0,2.61
2025-05-29,PAPA BLANCA,KILOGRAMO,1.0,0.93
2025-05-29,PAPA CANCHAN 2,KILOGRAMO,1.0,1.15
2025-05-29,PAPA COLOR,KILOGRAMO,1.0,1.36
2025-05-29,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.7
2025-05-29,PAPA HUAYRO,KILOGRAMO,1.0,1.55
2025-05-29,PAPA NEGRA ANDINA,KILOGRAMO,1.0,0.99
2025-05-29,PAPA PERUANITA,KILOGRAMO,1.0,1.9
2025-05-29,PAPA UNICA 2,KILOGRAMO,1.0,1.58
2025-05-29,PAPA YUNGAY 1,KILOGRAMO,1.0,0.93
2025-05-29,PEPINILLO,DOCENA,6.0,7.5
2025-05-29,PEREJIL,ATADO,1.0,1.88
2025-05-29,PIMIENTO MORRON,CAJON,18.0,73.75
2025-05-29,PORO,ATADO,2.6,4.5
2025-05-29,RABANITO,ATADO,0.75,3.5
2025-05-29,TOMATE,CAJON CHICO,27.0,45.0
2025-05-29,VAINITA AMERICANA,KILOGRAMO,1.0,2.05
2025-05-29,YUCA AMARILLA,KILOGRAMO,1.0,2.0
2025-05-29,ZAPALLO MACRE,KILOGRAMO,1.0,1.3
2025-05-29,ZANAHORIA,SACO CHICO,65.0,86.25
2025-05-29,ZAPALLO ITALIANO,DOCENA,12.0,26.0
2025-05-29,ZAPALLO LOCHE,UNIDAD,1.5,12.25
2025-05-30,ACELGA,ATADO,1.0,3.63
2025-05-30,AJI AMARILLO SECO,KILOGRAMO,1.0,15.63
2025-05-30,AJI ESCABECHE,KILOGRAMO,1.0,2.05
2025-05-30,AJI MONTAÑA,KILOGRAMO,1.0,4.63
2025-05-30,AJI PANCA,KILOGRAMO,1.0,15.75
2025-05-30,AJI PAPRIKA,KILOGRAMO,1.0,14.5
2025-05-30,AJI ROCOTO,CAJON,18.0,67.5
2025-05-30,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,8.25
2025-05-30,AJO MORADO,KILOGRAMO,1.0,11.25
2025-05-30,ALBAHACA,ATADO,0.65,2.75
2025-05-30,ALCACHOFA,DOCENA,4.0,20.5
2025-05-30,APIO,ATADO,3.0,12.0
2025-05-30,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,7.75
2025-05-30,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,6.7
2025-05-30,BERENJENA,DOCENA,2.5,9.5
2025-05-30,BETERRAGA,ATADO,0.75,1.83
2025-05-30,BROCOLI,KILOGRAMO,1.0,2.5
2025-05-30,CAIGUA (SELVA),CAJON,12.0,36.5
2025-05-30,CAMOTE AMARILLO,KILOGRAMO,1.0,0.99
2025-05-30,CAMOTE MORADO,KILOGRAMO,1.0,2.4
2025-05-30,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,1.7
2025-05-30,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,0.98
2025-05-30,CEBOLLA CHINA,ATADO GRANDE,1.0,2.13
2025-05-30,CHOCLO TIPO CUSCO,CIENTO,42.0,77.5
2025-05-30,COL CHINA/LONGAPA,DOCENA,12.0,74.5
2025-05-30,COL CORAZON,DOCENA,35.0,38.25
2025-05-30,COLIFLOR,DOCENA,35.0,32.5
2025-05-30,CULANTRO,ATADO,1.5,4.63
2025-05-30,ESPARRAGO,PAQUETE,0.5,3.75
2025-05-30,ESPINACA,KILOGRAMO,1.0,4.63
2025-05-30,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2025-05-30,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.43
2025-05-30,HABA VERDE SERRANA,KILOGRAMO,1.0,1.58
2025-05-30,HIERBA BUENA,ATADO,0.85,1.25
2025-05-30,HOLANTAU/ORGANICA,KILOGRAMO,1.0,5.75
2025-05-30,HUACATAY,ATADO,1.0,4.25
2025-05-30,KION,KILOGRAMO,1.0,4.5
2025-05-30,LECHUGA AMERICANA,DOCENA,6.0,9.25
2025-05-30,LECHUGA CRIOLLA SEDA,DOCENA,3.0,7.5
2025-05-30,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,5.5
2025-05-30,LIMON SUTIL BOLSA,BOLSA,45.0,46.25
2025-05-30,LIMON SUTIL CAJON,CAJON,23.0,25.0
2025-05-30,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,10.5
2025-05-30,MAIZ MORADO,KILOGRAMO,1.0,3.2
2025-05-30,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,2.55
2025-05-30,MARACUYA,KILOGRAMO,1.0,2.3
2025-05-30,NABO,ATADO,1.0,2.75
2025-05-30,OLLUCO LARGO,KILOGRAMO,1.0,1.25
2025-05-30,PACCHOY,DOCENA,6.0,33.75
2025-05-30,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,2.8
2025-05-30,PAPA AMARILLA,KILOGRAMO,1.0,2.43
2025-05-30,PAPA BLANCA,KILOGRAMO,1.0,0.91
2025-05-30,PAPA CANCHAN 2,KILOGRAMO,1.0,1.18
2025-05-30,PAPA COLOR,KILOGRAMO,1.0,1.38
2025-05-30,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.48
2025-05-30,PAPA HUAYRO,KILOGRAMO,1.0,1.43
2025-05-30,PAPA NEGRA ANDINA,KILOGRAMO,1.0,0.96
2025-05-30,PAPA PERUANITA,KILOGRAMO,1.0,1.93
2025-05-30,PAPA UNICA 2,KILOGRAMO,1.0,1.58
2025-05-30,PAPA YUNGAY 1,KILOGRAMO,1.0,0.91
2025-05-30,PEPINILLO,DOCENA,6.0,7.0
2025-05-30,PEREJIL,ATADO,1.0,1.88
2025-05-30,PIMIENTO MORRON,CAJON,18.0,77.5
2025-05-30,PORO,ATADO,2.6,4.5
2025-05-30,RABANITO,ATADO,0.75,3.5
2025-05-30,TOMATE,CAJON CHICO,27.0,53.75
2025-05-30,VAINITA AMERICANA,KILOGRAMO,1.0,2.83
2025-05-30,YUCA AMARILLA,KILOGRAMO,1.0,2.0
2025-05-30,ZAPALLO MACRE,KILOGRAMO,1.0,1.25
2025-05-30,ZANAHORIA,SACO CHICO,65.0,86.25
2025-05-30,ZAPALLO ITALIANO,DOCENA,12.0,26.0
2025-05-30,ZAPALLO LOCHE,UNIDAD,1.5,12.25
2025-06-02,ACELGA,ATADO,1.0,3.33
2025-06-02,AJI AMARILLO SECO,KILOGRAMO,1.0,15.75
2025-06-02,AJI ESCABECHE,KILOGRAMO,1.0,1.85
2025-06-02,AJI MONTAÑA,KILOGRAMO,1.0,4.75
2025-06-02,AJI PANCA,KILOGRAMO,1.0,16.25
2025-06-02,AJI PAPRIKA,KILOGRAMO,1.0,14.63
2025-06-02,AJI ROCOTO,CAJON,18.0,61.25
2025-06-02,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,8.75
2025-06-02,AJO MORADO,KILOGRAMO,1.0,11.75
2025-06-02,ALBAHACA,ATADO,0.65,2.8
2025-06-02,ALCACHOFA,DOCENA,4.0,21.5
2025-06-02,APIO,ATADO,3.0,10.5
2025-06-02,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,7.88
2025-06-02,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,6.6
2025-06-02,BERENJENA,DOCENA,2.5,9.75
2025-06-02,BETERRAGA,ATADO,0.75,1.7
2025-06-02,BROCOLI,KILOGRAMO,1.0,2.38
2025-06-02,CAIGUA (SELVA),CAJON,12.0,38.25
2025-06-02,CAMOTE AMARILLO,KILOGRAMO,1.0,1.0
2025-06-02,CAMOTE MORADO,KILOGRAMO,1.0,2.53
2025-06-02,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,1.83
2025-06-02,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,1.0
2025-06-02,CEBOLLA CHINA,ATADO GRANDE,1.0,2.0
2025-06-02,CHOCLO TIPO CUSCO,CIENTO,42.0,85.0
2025-06-02,COL CHINA/LONGAPA,DOCENA,12.0,66.25
2025-06-02,COL CORAZON,DOCENA,35.0,38.75
2025-06-02,COLIFLOR,DOCENA,35.0,33.75
2025-06-02,CULANTRO,ATADO,1.5,4.5
2025-06-02,ESPARRAGO,PAQUETE,0.5,3.63
2025-06-02,ESPINACA,KILOGRAMO,1.0,5.38
2025-06-02,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2025-06-02,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.55
2025-06-02,HABA VERDE SERRANA,KILOGRAMO,1.0,1.63
2025-06-02,HIERBA BUENA,ATADO,0.85,1.3
2025-06-02,HOLANTAU/ORGANICA,KILOGRAMO,1.0,6.0
2025-06-02,HUACATAY,ATADO,1.0,4.63
2025-06-02,KION,KILOGRAMO,1.0,4.38
2025-06-02,LECHUGA AMERICANA,DOCENA,6.0,9.0
2025-06-02,LECHUGA CRIOLLA SEDA,DOCENA,3.0,7.5
2025-06-02,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,5.75
2025-06-02,LIMON SUTIL BOLSA,BOLSA,45.0,46.25
2025-06-02,LIMON SUTIL CAJON,CAJON,23.0,26.25
2025-06-02,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,11.5
2025-06-02,MAIZ MORADO,KILOGRAMO,1.0,3.43
2025-06-02,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,2.3
2025-06-02,MARACUYA,KILOGRAMO,1.0,2.08
2025-06-02,NABO,ATADO,1.0,2.33
2025-06-02,OLLUCO LARGO,KILOGRAMO,1.0,1.2
2025-06-02,PACCHOY,DOCENA,6.0,35.0
2025-06-02,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,3.05
2025-06-02,PAPA AMARILLA,KILOGRAMO,1.0,2.53
2025-06-02,PAPA BLANCA,KILOGRAMO,1.0,0.89
2025-06-02,PAPA CANCHAN 2,KILOGRAMO,1.0,1.19
2025-06-02,PAPA COLOR,KILOGRAMO,1.0,1.4
2025-06-02,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.55
2025-06-02,PAPA HUAYRO,KILOGRAMO,1.0,1.53
2025-06-02,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.01
2025-06-02,PAPA PERUANITA,KILOGRAMO,1.0,2.0
2025-06-02,PAPA UNICA 2,KILOGRAMO,1.0,1.61
2025-06-02,PAPA YUNGAY 1,KILOGRAMO,1.0,0.89
2025-06-02,PEPINILLO,DOCENA,6.0,7.0
2025-06-02,PEREJIL,ATADO,1.0,2.13
2025-06-02,PIMIENTO MORRON,CAJON,18.0,67.5
2025-06-02,PORO,ATADO,2.6,4.38
2025-06-02,RABANITO,ATADO,0.75,3.63
2025-06-02,TOMATE,CAJON CHICO,27.0,56.25
2025-06-02,VAINITA AMERICANA,KILOGRAMO,1.0,3.05
2025-06-02,YUCA AMARILLA,KILOGRAMO,1.0,2.1
2025-06-02,ZAPALLO MACRE,KILOGRAMO,1.0,1.28
2025-06-02,ZANAHORIA,SACO CHICO,65.0,93.75
2025-06-02,ZAPALLO ITALIANO,DOCENA,12.0,24.5
2025-06-02,ZAPALLO LOCHE,UNIDAD,1.5,12.0
2025-06-03,ACELGA,ATADO,1.0,3.25
2025-06-03,AJI AMARILLO SECO,KILOGRAMO,1.0,15.75
2025-06-03,AJI ESCABECHE,KILOGRAMO,1.0,1.85
2025-06-03,AJI MONTAÑA,KILOGRAMO,1.0,4.5
2025-06-03,AJI PANCA,KILOGRAMO,1.0,16.25
2025-06-03,AJI PAPRIKA,KILOGRAMO,1.0,14.63
2025-06-03,AJI ROCOTO,CAJON,18.0,60.0
2025-06-03,AJO CRIOLLO O NAPURI,KILOGRAMO,1.0,8.75
2025-06-03,AJO MORADO,KILOGRAMO,1.0,11.38
2025-06-03,ALBAHACA,ATADO,0.65,2.7
2025-06-03,ALCACHOFA,DOCENA,4.0,21.5
2025-06-03,APIO,ATADO,3.0,9.5
2025-06-03,ARVEJA VERDE AMERICANA,KILOGRAMO,1.0,7.88
2025-06-03,ARVEJA VERDE BLANCA SERRANA,KILOGRAMO,1.0,6.33
2025-06-03,BERENJENA,DOCENA,2.5,10.0
2025-06-03,BETERRAGA,ATADO,0.75,1.7
2025-06-03,BROCOLI,KILOGRAMO,1.0,2.88
2025-06-03,CAIGUA (SELVA),CAJON,12.0,38.25
2025-06-03,CAMOTE AMARILLO,KILOGRAMO,1.0,0.95
2025-06-03,CAMOTE MORADO,KILOGRAMO,1.0,2.43
2025-06-03,CEBOLLA CABEZA BLANCA,KILOGRAMO,1.0,1.83
2025-06-03,CEBOLLA CABEZA ROJA,KILOGRAMO,1.0,1.0
2025-06-03,CEBOLLA CHINA,ATADO GRANDE,1.0,1.88
2025-06-03,CHOCLO TIPO CUSCO,CIENTO,42.0,92.5
2025-06-03,COL CHINA/LONGAPA,DOCENA,12.0,63.75
2025-06-03,COL CORAZON,DOCENA,35.0,38.75
2025-06-03,COLIFLOR,DOCENA,35.0,33.75
2025-06-03,CULANTRO,ATADO,1.5,4.38
2025-06-03,ESPARRAGO,PAQUETE,0.5,3.63
2025-06-03,ESPINACA,KILOGRAMO,1.0,3.63
2025-06-03,FREJOLITO CHINO,KILOGRAMO,1.0,2.5
2025-06-03,FRIJOL VERDE CANARIO,KILOGRAMO,1.0,3.73
2025-06-03,HABA VERDE SERRANA,KILOGRAMO,1.0,1.65
2025-06-03,HIERBA BUENA,ATADO,0.85,1.25
2025-06-03,HOLANTAU/ORGANICA,KILOGRAMO,1.0,5.75
2025-06-03,HUACATAY,ATADO,1.0,4.38
2025-06-03,KION,KILOGRAMO,1.0,4.38
2025-06-03,LECHUGA AMERICANA,DOCENA,6.0,7.5
2025-06-03,LECHUGA CRIOLLA SEDA,DOCENA,3.0,7.75
2025-06-03,LECHUGA ROMANA HIDROPONICA,DOCENA,6.0,7.0
2025-06-03,LIMON SUTIL BOLSA,BOLSA,45.0,45.0
2025-06-03,LIMON SUTIL CAJON,CAJON,23.0,25.0
2025-06-03,MAIZ MARLO/CORONTA DE MAIZ,KILOGRAMO,1.0,10.5
2025-06-03,MAIZ MORADO,KILOGRAMO,1.0,3.43
2025-06-03,MANZANA CTE/PARA AGUA,KILOGRAMO,1.0,2.3
2025-06-03,MARACUYA,KILOGRAMO,1.0,2.15
2025-06-03,NABO,ATADO,1.0,2.2
2025-06-03,OLLUCO LARGO,KILOGRAMO,1.0,1.25
2025-06-03,PACCHOY,DOCENA,6.0,33.75
2025-06-03,PALLAR VERDE SERRUCHO,KILOGRAMO,1.0,3.15
2025-06-03,PAPA AMARILLA,KILOGRAMO,1.0,2.63
2025-06-03,PAPA BLANCA,KILOGRAMO,1.0,0.93
2025-06-03,PAPA CANCHAN 2,KILOGRAMO,1.0,1.2
2025-06-03,PAPA COLOR,KILOGRAMO,1.0,1.4
2025-06-03,PAPA HUAMANTANGA,KILOGRAMO,1.0,1.6
2025-06-03,PAPA HUAYRO,KILOGRAMO,1.0,1.63
2025-06-03,PAPA NEGRA ANDINA,KILOGRAMO,1.0,1.0
2025-06-03,PAPA PERUANITA,KILOGRAMO,1.0,2.0
2025-06-03,PAPA UNICA 2,KILOGRAMO,1.0,1.6
2025-06-03,PAPA YUNGAY 1,KILOGRAMO,1.0,0.93
2025-06-03,PEPINILLO,DOCENA,6.0,7.0
2025-06-03,PEREJIL,ATADO,1.0,2.33
2025-06-03,PIMIENTO MORRON,CAJON,18.0,63.75
2025-06-03,PORO,ATADO,2.6,4.63
2025-06-03,RABANITO,ATADO,0.75,3.5
2025-06-03,TOMATE,CAJON CHICO,27.0,47.5
2025-06-03,VAINITA AMERICANA,KILOGRAMO,1.0,2.98
2025-06-03,YUCA AMARILLA,KILOGRAMO,1.0,2.13
2025-06-03,ZAPALLO MACRE,KILOGRAMO,1.0,1.1
2025-06-03,ZANAHORIA,SACO CHICO,65.0,93.75
2025-06-03,ZAPALLO ITALIANO,DOCENA,12.0,24.0
2025-06-03,ZAPALLO LOCHE,UNIDAD,1.5,12.25
2025-06-04,ACELGA,ATADO,1.0,3.25
2025-06-04,AJI AMARILLO SECO,KILOGRAMO,1.0,15.75
2025-06-04,AJI ESCABECHE,KILOGRAMO,1.0,1.88
